1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.31932506,0.0,0.0,0.0,0.0,0.0,smurf.
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08235294,0.08235294,1.0,0.0,0.0,0.0,0.0,0.0,0.31932506,0.0,0.0,0.0,0.0,0.0,smurf.
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99607843,0.99607843,1.0,0.0,0.0,0.0,0.0,0.0,0.31932506,0.0,0.0,0.0,0.0,0.0,smurf.
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99607843,0.99607843,1.0,0.0,0.0,0.0,0.0,0.0,0.31932506,0.0,0.0,0.0,0.0,0.0,smurf.
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980392,0.9980392,1.0,0.0,0.0,0.0,0.0,0.0,0.31932506,0.0,0.0,0.0,0.0,0.0,smurf.
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.31932506,0.0,0.0,0.0,0.0,0.0,smurf.
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.31932506,0.0,0.0,0.0,0.0,0.0,smurf.
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.31932506,0.0,0.0,0.0,0.0,0.0,smurf.
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941176,0.9941176,1.0,0.0,0.0,0.0,0.0,0.0,0.31932506,0.0,0.0,0.0,0.0,0.0,smurf.
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99607843,0.99607843,1.0,0.0,0.0,0.0,0.0,0.0,0.31932506,0.0,0.0,0.0,0.0,0.0,smurf.
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99607843,0.99607843,1.0,0.0,0.0,0.0,0.0,0.0,0.31932506,0.0,0.0,0.0,0.0,0.0,smurf.
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980392,0.9980392,1.0,0.0,0.0,0.0,0.0,0.0,0.31932506,0.0,0.0,0.0,0.0,0.0,smurf.
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980392,0.9980392,1.0,0.0,0.0,0.0,0.0,0.0,0.31932506,0.0,0.0,0.0,0.0,0.0,smurf.
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.31932506,0.0,0.0,0.0,0.0,0.0,smurf.
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.31932506,0.0,0.0,0.0,0.0,0.0,smurf.
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96666664,0.96666664,1.0,0.0,0.0,0.0,0.0,0.0,0.31932506,0.0,0.0,0.0,0.0,0.0,smurf.
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99607843,0.99607843,1.0,0.0,0.0,0.0,0.0,0.0,0.31932506,0.0,0.0,0.0,0.0,0.0,smurf.
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980392,0.9980392,1.0,0.0,0.0,0.0,0.0,0.0,0.31932506,0.0,0.0,0.0,0.0,0.0,smurf.
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980392,0.9980392,1.0,0.0,0.0,0.0,0.0,0.0,0.31932506,0.0,0.0,0.0,0.0,0.0,smurf.
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980392,0.9980392,1.0,0.0,0.0,0.0,0.0,0.0,0.31932506,0.0,0.0,0.0,0.0,0.0,smurf.
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.31932506,0.0,0.0,0.0,0.0,0.0,smurf.

